transaction_id,product_surragate_id,customer_id,transaction_date,online_order,order_status,list_price
3501,55,1151,2017-02-10,False,Approved,1769.64
3502,7,2782,2017-07-13,True,Approved,60.34
3503,17,1743,2017-09-14,True,Approved,1311.44
3504,139,22,2017-07-16,True,Approved,1577.53
3505,97,2603,2017-12-16,True,Approved,1890.39
3506,60,18,2017-07-15,True,Approved,1179.0
3507,107,367,2017-11-17,True,Approved,792.9
3508,40,3185,2017-05-22,True,Approved,1240.31
3509,168,2070,2017-09-09,True,Approved,1227.34
3510,152,1056,2017-04-09,False,Approved,2083.94
3511,67,1093,2017-08-13,True,Approved,478.16
3512,7,3068,2017-01-14,True,Approved,60.34
3513,168,2280,2017-05-15,True,Approved,1227.34
3514,1,3144,2017-07-12,False,Approved,71.49
3515,137,300,2017-02-24,True,Approved,1762.96
3516,99,1783,2017-01-27,False,Approved,416.98
3517,48,893,2017-02-19,False,Approved,1977.36
3518,57,523,2017-01-01,True,Approved,912.52
3519,108,1289,2017-03-20,False,Approved,363.01
3520,142,1073,2017-12-13,False,Approved,575.27
3521,5,882,2017-09-09,True,Approved,1765.3
3522,2,1360,2017-03-19,True,Approved,2091.47
3523,76,896,2017-07-12,False,Approved,1992.93
3524,2,2510,2017-04-01,True,Approved,2091.47
3525,192,3490,2017-01-01,True,Approved,642.7
3526,154,2859,2017-06-22,True,Approved,1362.99
3527,103,3157,2017-04-09,False,Approved,230.91
3528,63,3097,2017-01-06,False,Approved,1071.23
3529,2,1825,2017-07-05,False,Approved,2091.47
3530,103,2537,2017-03-02,True,Approved,230.91
3531,40,1837,2017-09-08,False,Approved,1240.31
3532,123,2874,2017-09-02,False,Approved,2005.66
3533,140,1131,2017-02-04,,Approved,1636.9
3534,56,3174,2017-12-06,False,Approved,183.86
3535,2,685,2017-07-04,True,Approved,2091.47
3536,201,1691,2017-12-28,True,Approved,441.49
3537,50,1746,2017-05-17,True,Approved,1403.5
3538,10,91,2017-12-21,True,Approved,1231.15
3539,26,1531,2017-11-18,False,Approved,1403.5
3540,67,214,2017-10-06,True,Approved,478.16
3541,178,2030,2017-05-05,True,Approved,1812.75
3542,14,514,2017-08-29,True,Approved,1661.92
3543,3,339,2017-08-22,True,Approved,1793.43
3544,134,2788,2017-07-29,False,Approved,748.17
3545,39,745,2017-07-05,False,Approved,642.7
3546,10,92,2017-11-16,True,Approved,1231.15
3547,5,370,2017-08-05,False,Approved,1765.3
3548,50,3448,2017-11-11,True,Approved,1403.5
3549,55,2260,2017-07-09,False,Approved,1769.64
3550,155,663,2017-10-18,True,Approved,1151.96
3551,38,1656,2017-04-08,True,Approved,235.63
3552,112,3431,2017-02-07,False,Approved,1842.92
3553,52,2190,2017-11-19,False,Approved,1216.14
3554,67,2432,2017-11-28,,Approved,478.16
3555,16,162,2017-09-23,True,Approved,1555.58
3556,28,2468,2017-12-09,False,Approved,544.05
3557,54,2203,2017-08-04,False,Approved,2091.47
3558,50,2531,2017-12-25,True,Approved,1403.5
3559,136,2521,2017-06-05,True,Approved,1992.93
3560,115,1449,2017-04-08,True,Approved,230.91
3561,134,39,2017-09-23,False,Approved,748.17
3562,71,1295,2017-08-22,False,Approved,533.51
3563,34,1736,2017-11-06,True,Approved,1289.85
3564,117,1153,2017-07-03,True,Approved,12.01
3565,158,1788,2017-03-19,False,Approved,742.54
3566,102,2150,2017-09-16,False,Approved,742.54
3567,56,1995,2017-08-22,True,Approved,183.86
3568,164,2154,2017-08-06,True,Approved,1466.68
3569,2,248,2017-06-08,False,Approved,2091.47
3570,127,2697,2017-11-27,True,Approved,1469.44
3571,109,1929,2017-11-15,True,Approved,202.62
3572,146,243,2017-02-28,False,Approved,2005.66
3573,47,1115,2017-06-03,False,Approved,1458.17
3574,106,967,2017-10-25,False,Approved,1466.68
3575,158,2240,2017-05-31,False,Approved,742.54
3576,171,1434,2017-01-27,False,Approved,945.04
3577,54,1460,2017-10-20,False,Approved,2091.47
3578,2,2454,2017-01-14,False,Approved,2091.47
3579,29,1447,2017-09-24,False,Approved,1415.01
3580,166,2915,2017-06-30,False,Approved,590.26
3581,104,3320,2017-05-19,False,Approved,688.63
3582,44,3324,2017-11-20,True,Approved,1720.7
3583,50,1578,2017-11-03,True,Approved,1403.5
3584,99,3141,2017-09-07,True,Approved,416.98
3585,46,3030,2017-09-27,True,Approved,100.35
3586,91,2248,2017-05-17,True,Approved,1807.45
3587,68,2821,2017-04-13,True,Approved,1024.66
3588,21,910,2017-04-02,False,Approved,1362.99
3589,167,2586,2017-01-03,True,Approved,752.64
3590,189,1788,2017-12-01,True,Approved,360.4
3591,4,2842,2017-03-12,False,Approved,1198.46
3592,90,371,2017-03-04,False,Approved,1065.03
3593,106,116,2017-11-15,False,Approved,1466.68
3594,101,2534,2017-01-28,False,Approved,1386.84
3595,106,2717,2017-03-11,True,Approved,1466.68
3596,173,1710,2017-01-03,True,Approved,1172.78
3597,32,451,2017-03-21,True,Approved,2083.94
3598,163,300,2017-01-27,False,Approved,543.39
3599,6,2817,2017-12-15,True,Approved,1538.99
3600,3,3411,2017-04-29,True,Approved,1793.43
3601,18,2185,2017-07-23,True,Approved,1292.84
3602,26,3202,2017-06-02,True,Approved,1403.5
3603,22,1133,2017-10-16,False,Approved,1469.44
3604,33,650,2017-11-07,True,Approved,642.31
3605,165,256,2017-01-05,False,Approved,1024.66
3606,68,3334,2017-09-14,True,Approved,1024.66
3607,49,1614,2017-07-22,True,Approved,12.01
3608,112,1844,2017-06-23,False,Cancelled,1842.92
3609,103,1120,2017-11-20,True,Approved,230.91
3610,174,758,2017-12-03,False,Approved,290.62
3611,68,1438,2017-04-08,True,Approved,1024.66
3612,146,608,2017-06-13,True,Approved,2005.66
3613,39,562,2017-11-24,False,Approved,642.7
3614,94,2743,2017-05-12,False,Approved,1179.0
3615,1,1223,2017-11-26,False,Approved,71.49
3616,143,808,2017-05-14,True,Approved,1289.85
3617,17,2397,2017-10-25,False,Approved,1311.44
3618,39,2755,2017-09-17,True,Approved,642.7
3619,82,3258,2017-07-02,True,Approved,1810.0
3620,18,3015,2017-08-02,False,Approved,1292.84
3621,25,3035,2017-10-05,False,Approved,642.31
3622,137,49,2017-08-08,True,Approved,1762.96
3623,82,2308,2017-02-20,True,Approved,1810.0
3624,141,1074,2017-02-07,False,Approved,358.39
3625,2,2549,2017-06-18,False,Approved,2091.47
3626,169,887,2017-11-21,False,Approved,1227.34
3627,123,268,2017-09-05,False,Approved,2005.66
3628,51,1719,2017-11-25,False,Approved,499.53
3629,82,514,2017-07-30,False,Approved,1810.0
3630,76,2684,2017-07-07,False,Approved,1992.93
3631,106,773,2017-08-23,False,Approved,1466.68
3632,19,2916,2017-06-21,True,Approved,499.53
3633,53,3291,2017-04-22,True,Approved,1129.13
3634,105,784,2017-08-09,True,Approved,748.17
3635,161,1859,2017-10-15,True,Approved,1483.2
3636,3,3186,2017-02-10,True,Approved,1793.43
3637,87,1495,2017-12-27,True,Approved,575.27
3638,19,1660,2017-06-19,True,Approved,499.53
3639,116,1037,2017-07-25,False,Approved,586.45
3640,54,2019,2017-06-03,True,Approved,2091.47
3641,68,2184,2017-06-07,True,Approved,1024.66
3642,59,1615,2017-11-05,False,Approved,1073.07
3643,91,2069,2017-03-11,False,Approved,1807.45
3644,83,506,2017-10-13,False,Approved,1775.81
3645,148,2679,2017-05-17,False,Approved,586.45
3646,126,1530,2017-03-20,True,Approved,1458.17
3647,61,1190,2017-03-10,True,Approved,958.74
3648,7,1780,2017-02-05,True,Approved,60.34
3649,79,964,2017-02-25,True,Approved,71.16
3650,181,1165,2017-10-13,False,Approved,183.86
3651,46,2601,2017-11-24,True,Approved,100.35
3652,56,1645,2017-07-15,True,Approved,183.86
3653,88,766,2017-06-17,False,Approved,795.34
3654,17,1988,2017-08-17,True,Approved,1311.44
3655,63,3355,2017-08-13,True,Approved,1071.23
3656,109,1905,2017-06-29,True,Approved,202.62
3657,68,2771,2017-05-18,True,Approved,1024.66
3658,196,759,2017-09-05,False,Approved,912.52
3659,118,2561,2017-02-05,True,Approved,1762.96
3660,167,75,2017-08-21,False,Approved,752.64
3661,102,701,2017-04-16,True,Approved,742.54
3662,140,1927,2017-09-07,False,Approved,1636.9
3663,14,2142,2017-02-26,True,Approved,1661.92
3664,132,1593,2017-09-13,True,Approved,1163.89
3665,58,585,2017-01-31,True,Approved,175.89
3666,103,3327,2017-11-04,True,Approved,230.91
3667,153,3193,2017-03-17,False,Approved,1240.31
3668,61,794,2017-04-12,False,Approved,958.74
3669,100,1324,2017-07-09,False,Approved,544.05
3670,102,809,2017-05-09,False,Approved,742.54
3671,46,3007,2017-12-27,False,Approved,100.35
3672,137,2404,2017-03-14,False,Approved,1762.96
3673,96,3255,2017-01-15,True,Approved,1945.43
3674,78,2083,2017-07-10,True,Approved,945.04
3675,88,2523,2017-11-06,True,Approved,795.34
3676,21,1783,2017-11-07,False,Approved,1362.99
3677,30,2443,2017-08-25,True,Approved,1842.92
3678,28,124,2017-10-09,False,Approved,544.05
3679,98,2681,2017-05-05,True,Approved,980.37
3680,37,3449,2017-06-19,False,Approved,1151.96
3681,22,2857,2017-06-22,True,Approved,1469.44
3682,58,116,2017-07-10,False,Approved,175.89
3683,31,2947,2017-12-02,True,Approved,1769.64
3684,163,3232,2017-05-02,True,Approved,543.39
3685,53,3054,2017-09-03,True,Approved,1129.13
3686,119,2648,2017-08-17,False,Approved,1890.39
3687,2,3378,2017-08-13,True,Approved,2091.47
3688,61,8,2017-09-22,True,Approved,958.74
3689,63,542,2017-11-22,False,Approved,1071.23
3690,123,2799,2017-03-16,False,Approved,2005.66
3691,81,1138,2017-04-05,True,Approved,1873.97
3692,126,787,2017-06-30,True,Approved,1458.17
3693,116,1181,2017-05-07,False,Approved,586.45
3694,16,2511,2017-10-14,True,Approved,1555.58
3695,109,1816,2017-06-19,True,Approved,202.62
3696,176,2619,2017-10-15,False,Approved,1777.8
3697,50,2998,2017-05-15,False,Approved,1403.5
3698,142,937,2017-12-15,True,Approved,575.27
3699,69,2169,2017-01-06,False,Approved,1945.43
3700,72,125,2017-08-27,False,Cancelled,569.56
3701,34,3173,2017-07-24,False,Approved,1289.85
3702,63,1400,2017-11-04,True,Approved,1071.23
3703,126,1561,2017-01-10,True,Approved,1458.17
3704,61,1056,2017-03-22,False,Approved,958.74
3705,63,1330,2017-10-16,True,Approved,1071.23
3706,81,2736,2017-01-22,True,Approved,1873.97
3707,46,994,2017-04-09,True,Approved,100.35
3708,48,1587,2017-09-07,False,Approved,1977.36
3709,45,400,2017-06-24,True,Approved,1635.3
3710,123,2069,2017-01-05,False,Approved,2005.66
3711,13,3256,2017-05-28,True,Approved,1057.51
3712,95,606,2017-11-05,True,Approved,1274.93
3713,21,378,2017-01-23,True,Approved,1362.99
3714,82,2536,2017-05-30,True,Approved,1810.0
3715,60,1992,2017-03-24,True,Approved,1179.0
3716,154,477,2017-04-09,True,Approved,1362.99
3717,33,723,2017-04-08,True,Approved,642.31
3718,38,3301,2017-10-22,True,Approved,235.63
3719,121,2037,2017-02-12,False,Approved,688.63
3720,90,1899,2017-10-15,False,Approved,1065.03
3721,171,2266,2017-04-13,True,Approved,945.04
3722,33,1504,2017-12-05,True,Approved,642.31
3723,9,2865,2017-08-16,True,Approved,1071.23
3724,67,892,2017-07-10,True,Approved,478.16
3725,153,1731,2017-01-19,False,Approved,1240.31
3726,199,3038,2017-07-04,True,Approved,202.62
3727,199,1148,2017-12-22,False,Approved,202.62
3728,14,223,2017-03-07,False,Approved,1661.92
3729,101,2094,2017-11-26,False,Approved,1386.84
3730,83,214,2017-03-26,False,Approved,1775.81
3731,18,33,2017-05-30,False,Approved,1292.84
3732,6,1671,2017-11-17,True,Approved,1538.99
3733,48,2666,2017-03-17,True,Approved,1977.36
3734,189,645,2017-09-05,True,Approved,360.4
3735,19,1117,2017-05-26,True,Approved,499.53
3736,78,1227,2017-05-29,False,Approved,945.04
3737,179,3126,2017-05-22,True,Cancelled,543.39
3738,108,912,2017-09-15,False,Approved,363.01
3739,52,2111,2017-12-24,True,Approved,1216.14
3740,29,1073,2017-10-29,False,Approved,1415.01
3741,154,3018,2017-11-24,False,Approved,1362.99
3742,68,2378,2017-03-12,True,Approved,1024.66
3743,52,2040,2017-09-25,False,Approved,1216.14
3744,52,3200,2017-02-26,True,Approved,1216.14
3745,116,1234,2017-01-19,True,Approved,586.45
3746,6,3173,2017-09-17,False,Approved,1538.99
3747,89,372,2017-10-15,False,Approved,1172.78
3748,30,37,2017-10-09,False,Approved,1842.92
3749,89,26,2017-04-15,True,Approved,1172.78
3750,67,831,2017-12-19,True,Approved,478.16
3751,7,1560,2017-03-17,True,Approved,60.34
3752,67,350,2017-11-16,False,Approved,478.16
3753,78,219,2017-06-21,False,Approved,945.04
3754,198,3437,2017-05-17,True,Approved,1810.0
3755,142,1550,2017-01-15,False,Approved,575.27
3756,117,1687,2017-05-30,True,Approved,12.01
3757,53,1312,2017-12-04,True,Approved,1129.13
3758,26,2570,2017-09-07,True,Approved,1403.5
3759,131,3071,2017-02-19,True,Approved,1703.52
3760,123,3308,2017-09-27,True,Approved,2005.66
3761,112,2991,2017-03-05,False,Approved,1842.92
3762,164,61,2017-11-13,False,Approved,1466.68
3763,107,1252,2017-05-12,True,Approved,792.9
3764,179,1343,2017-07-17,False,Approved,543.39
3765,139,1,2017-04-06,True,Approved,1577.53
3766,104,2407,2017-06-23,False,Approved,688.63
3767,11,3296,2017-06-23,False,Approved,574.64
3768,162,3151,2017-05-14,True,Approved,1280.28
3769,8,3035,2017-11-10,True,Approved,1292.84
3770,83,2691,2017-08-27,True,Approved,1775.81
3771,48,375,2017-09-30,False,Approved,1977.36
3772,14,2756,2017-10-07,True,Approved,1661.92
3773,40,1976,2017-07-15,False,Approved,1240.31
3774,51,629,2017-02-25,False,Approved,499.53
3775,169,3325,2017-08-12,True,Approved,1227.34
3776,152,2085,2017-01-27,False,Approved,2083.94
3777,95,18,2017-05-11,False,Approved,1274.93
3778,124,1200,2017-08-27,True,Approved,1415.01
3779,140,2580,2017-04-07,False,Approved,1636.9
3780,106,364,2017-10-05,True,Approved,1466.68
3781,134,3060,2017-10-19,True,Approved,748.17
3782,0,1503,2017-11-26,True,Approved,814.86
3783,19,1061,2017-12-06,True,Approved,499.53
3784,68,3200,2017-04-18,True,Approved,1024.66
3785,120,988,2017-05-12,False,Approved,533.51
3786,99,2060,2017-05-31,True,Approved,416.98
3787,88,2346,2017-07-17,False,Approved,795.34
3788,78,44,2017-11-24,True,Approved,945.04
3789,36,1753,2017-11-19,True,Approved,1163.89
3790,70,2831,2017-10-26,False,Approved,441.49
3791,70,1079,2017-03-20,True,Approved,441.49
3792,113,1428,2017-05-14,False,Approved,1873.97
3793,114,187,2017-07-12,False,Approved,774.53
3794,34,2799,2017-05-24,True,Approved,1289.85
3795,41,575,2017-04-26,True,Approved,1635.3
3796,83,3319,2017-06-22,True,Approved,1775.81
3797,100,3131,2017-10-01,True,Approved,544.05
3798,108,3005,2017-03-14,False,Approved,363.01
3799,24,1686,2017-06-21,False,Approved,360.4
3800,188,1826,2017-08-21,True,Approved,1274.93
3801,100,1906,2017-10-19,False,Approved,544.05
3802,21,2481,2017-09-30,True,Approved,1362.99
3803,176,1808,2017-01-18,True,Approved,1777.8
3804,16,1043,2017-03-20,False,Approved,1555.58
3805,101,1389,2017-09-29,True,Approved,1386.84
3806,152,2225,2017-04-21,False,Approved,2083.94
3807,46,2870,2017-09-12,False,Approved,100.35
3808,17,2178,2017-05-10,False,Approved,1311.44
3809,1,756,2017-09-13,True,Approved,71.49
3810,69,743,2017-01-23,True,Approved,1945.43
3811,151,2818,2017-09-15,True,Approved,1061.56
3812,44,2937,2017-08-29,True,Approved,1720.7
3813,65,2963,2017-11-05,,Approved,290.62
3814,128,3246,2017-09-03,False,Approved,1148.64
3815,178,1115,2017-10-06,False,Approved,1812.75
3816,30,1565,2017-12-21,True,Approved,1842.92
3817,100,154,2017-01-20,False,Approved,544.05
3818,18,3212,2017-09-22,False,Approved,1292.84
3819,48,735,2017-04-05,True,Approved,1977.36
3820,19,2116,2017-07-08,False,Approved,499.53
3821,42,2181,2017-01-30,True,Approved,227.88
3822,88,2622,2017-04-06,False,Approved,795.34
3823,88,1965,2017-03-09,True,Approved,795.34
3824,134,1185,2017-12-21,True,Approved,748.17
3825,21,353,2017-08-25,True,Approved,1362.99
3826,18,728,2017-07-28,False,Approved,1292.84
3827,194,1862,2017-03-22,False,Approved,1555.58
3828,140,3379,2017-10-08,True,Approved,1636.9
3829,162,750,2017-11-02,False,Approved,1280.28
3830,89,772,2017-10-24,False,Approved,1172.78
3831,109,924,2017-09-12,True,Approved,202.62
3832,110,2726,2017-06-28,False,Approved,1036.59
3833,87,247,2017-06-17,False,Approved,575.27
3834,121,658,2017-08-25,False,Approved,688.63
3835,35,1566,2017-06-14,True,Approved,1894.19
3836,101,577,2017-05-26,False,Approved,1386.84
3837,185,2059,2017-07-13,True,Approved,100.35
3838,123,2158,2017-02-06,True,Approved,2005.66
3839,180,3271,2017-02-07,False,Approved,60.34
3840,4,182,2017-10-05,False,Approved,1198.46
3841,83,769,2017-02-27,True,Approved,1775.81
3842,140,2791,2017-06-02,False,Approved,1636.9
3843,19,2179,2017-03-09,False,Approved,499.53
3844,35,1820,2017-02-12,False,Approved,1894.19
3845,163,50,2017-07-22,True,Approved,543.39
3846,86,3293,2017-03-06,True,Approved,795.34
3847,108,3174,2017-11-09,True,Approved,363.01
3848,31,1287,2017-02-18,False,Approved,1769.64
3849,156,2204,2017-05-15,True,Approved,71.49
3850,10,2524,2017-06-29,False,Approved,1231.15
3851,84,2224,2017-02-12,False,Approved,495.72
3852,130,1614,2017-05-01,True,Approved,590.26
3853,98,143,2017-04-22,False,Approved,980.37
3854,132,1330,2017-04-26,False,Approved,1163.89
3855,164,1401,2017-10-10,True,Approved,1466.68
3856,121,1535,2017-07-14,False,Approved,688.63
3857,26,984,2017-10-13,True,Approved,1403.5
3858,26,403,2017-03-28,True,Approved,1403.5
3859,139,3166,2017-01-23,False,Approved,1577.53
3860,17,840,2017-11-22,False,Approved,1311.44
3861,1,2415,2017-09-30,False,Approved,71.49
3862,39,2618,2017-07-13,True,Approved,642.7
3863,197,1323,2017-10-15,False,Approved,1061.56
3864,184,1111,2017-06-20,False,Approved,958.74
3865,67,1261,2017-09-30,False,Approved,478.16
3866,192,1417,2017-02-03,False,Approved,642.7
3867,132,1396,2017-07-05,False,Approved,1163.89
3868,33,2070,2017-07-01,False,Approved,642.31
3869,2,1379,2017-12-02,False,Approved,2091.47
3870,167,1368,2017-01-05,True,Approved,752.64
3871,99,2548,2017-02-01,False,Cancelled,416.98
3872,19,1811,2017-11-21,False,Approved,499.53
3873,57,764,2017-10-12,True,Approved,912.52
3874,19,2572,2017-10-12,True,Approved,499.53
3875,57,1232,2017-10-31,True,Approved,912.52
3876,76,1082,2017-06-09,False,Approved,1992.93
3877,193,1009,2017-02-22,True,Approved,1775.81
3878,0,696,2017-07-30,False,Approved,1102.68
3879,16,2155,2017-11-24,True,Approved,1555.58
3880,83,193,2017-01-23,True,Approved,1775.81
3881,10,2923,2017-06-13,True,Approved,1231.15
3882,112,319,2017-03-05,False,Approved,1842.92
3883,52,741,2017-07-20,False,Approved,1216.14
3884,117,562,2017-01-11,False,Approved,12.01
3885,161,1331,2017-09-02,True,Approved,1483.2
3886,166,1006,2017-02-13,False,Approved,590.26
3887,114,3455,2017-02-16,False,Approved,774.53
3888,29,1468,2017-06-20,True,Approved,1415.01
3889,12,2846,2017-12-15,False,Approved,71.16
3890,17,3154,2017-01-28,False,Approved,1311.44
3891,195,2247,2017-02-01,True,Approved,1198.46
3892,40,2043,2017-06-14,False,Approved,1240.31
3893,139,2627,2017-08-12,False,Approved,1577.53
3894,70,1366,2017-01-08,True,Approved,441.49
3895,18,343,2017-09-18,False,Cancelled,1292.84
3896,133,2682,2017-07-07,False,Approved,1793.43
3897,155,1703,2017-12-27,False,Approved,1151.96
3898,63,140,2017-06-15,True,Approved,1071.23
3899,54,1733,2017-08-23,False,Approved,2091.47
3900,31,435,2017-09-07,False,Approved,1769.64
3901,24,1642,2017-08-23,False,Approved,360.4
3902,26,3499,2017-06-22,True,Approved,1403.5
3903,151,3177,2017-06-02,False,Approved,1061.56
3904,19,1462,2017-10-10,True,Approved,499.53
3905,183,3323,2017-03-11,,Approved,416.98
3906,4,3400,2017-05-04,True,Approved,1198.46
3907,197,124,2017-03-07,False,Approved,1061.56
3908,98,2808,2017-09-23,True,Approved,980.37
3909,43,3239,2017-06-19,False,Approved,363.01
3910,3,2822,2017-12-19,False,Approved,1793.43
3911,53,2015,2017-11-10,True,Approved,1129.13
3912,3,1897,2017-05-23,True,Approved,1793.43
3913,132,733,2017-10-14,False,Approved,1163.89
3914,52,737,2017-09-01,True,Approved,1216.14
3915,7,1207,2017-03-11,True,Approved,60.34
3916,72,2253,2017-08-05,True,Approved,569.56
3917,60,611,2017-04-23,True,Approved,1179.0
3918,60,2269,2017-03-04,True,Approved,1179.0
3919,48,292,2017-09-02,False,Approved,1977.36
3920,65,832,2017-09-13,False,Approved,290.62
3921,26,2050,2017-12-24,False,Approved,1403.5
3922,159,2433,2017-07-18,False,Approved,1216.14
3923,14,2837,2017-11-19,True,Approved,1661.92
3924,61,2791,2017-06-02,True,Approved,958.74
3925,116,1102,2017-10-30,True,Approved,586.45
3926,101,142,2017-06-16,True,Approved,1386.84
3927,191,2968,2017-06-27,True,Approved,175.89
3928,1,2410,2017-02-04,True,Approved,71.49
3929,163,1864,2017-08-25,False,Approved,543.39
3930,174,3415,2017-10-30,,Approved,290.62
3931,104,2000,2017-08-16,True,Approved,688.63
3932,81,3026,2017-08-31,True,Approved,1873.97
3933,119,3134,2017-07-25,False,Approved,1890.39
3934,85,2803,2017-09-29,False,Approved,1777.8
3935,134,2923,2017-11-14,False,Approved,748.17
3936,164,2616,2017-02-11,False,Approved,1466.68
3937,46,3304,2017-08-05,False,Approved,100.35
3938,186,993,2017-12-30,False,Approved,1073.07
3939,139,174,2017-09-21,False,Approved,1577.53
3940,76,2747,2017-07-28,False,Approved,1992.93
3941,189,1930,2017-07-02,True,Approved,360.4
3942,111,1762,2017-12-09,True,Approved,1228.07
3943,68,3273,2017-07-21,False,Approved,1024.66
3944,68,508,2017-04-17,True,Approved,1024.66
3945,109,1234,2017-10-06,True,Approved,202.62
3946,90,1233,2017-09-05,False,Approved,1065.03
3947,26,1494,2017-05-18,False,Approved,1403.5
3948,106,1811,2017-07-20,True,Approved,1466.68
3949,137,1924,2017-10-30,False,Approved,1762.96
3950,81,3349,2017-05-23,False,Approved,1873.97
3951,75,219,2017-03-02,False,Approved,495.72
3952,96,1994,2017-07-10,False,Approved,1945.43
3953,65,1129,2017-03-02,False,Approved,290.62
3954,11,7,2017-04-21,False,Approved,574.64
3955,62,2559,2017-08-29,,Approved,792.9
3956,45,2569,2017-08-19,True,Approved,1635.3
3957,106,882,2017-08-29,True,Approved,1466.68
3958,178,1200,2017-08-01,,Approved,1812.75
3959,26,1469,2017-10-17,True,Approved,1403.5
3960,139,1933,2017-06-29,True,Approved,1577.53
3961,91,1568,2017-02-27,False,Approved,1807.45
3962,14,2917,2017-04-13,False,Approved,1661.92
3963,166,1613,2017-07-05,True,Approved,590.26
3964,168,811,2017-07-09,False,Approved,1227.34
3965,68,103,2017-08-17,True,Approved,1024.66
3966,25,1111,2017-07-26,True,Approved,642.31
3967,10,3369,2017-02-27,False,Approved,1231.15
3968,17,1539,2017-08-04,False,Approved,1311.44
3969,17,3406,2017-04-23,False,Approved,1311.44
3970,19,994,2017-11-18,False,Approved,499.53
3971,107,2090,2017-07-20,True,Approved,792.9
3972,131,1363,2017-04-04,True,Approved,1703.52
3973,135,2742,2017-07-24,False,Approved,1311.44
3974,167,156,2017-03-01,False,Approved,752.64
3975,51,2720,2017-04-25,False,Approved,499.53
3976,102,3100,2017-07-21,True,Approved,742.54
3977,102,1361,2017-07-05,False,Approved,742.54
3978,70,2002,2017-08-05,False,Approved,441.49
3979,172,1616,2017-08-06,False,Approved,1807.45
3980,11,2298,2017-04-22,True,Approved,574.64
3981,77,3209,2017-02-05,True,Approved,1812.75
3982,88,232,2017-01-23,True,Approved,795.34
3983,71,398,2017-09-17,True,Approved,533.51
3984,101,440,2017-11-15,True,Approved,1386.84
3985,41,1669,2017-02-22,True,Approved,1635.3
3986,122,407,2017-02-04,False,Approved,1129.13
3987,117,1723,2017-11-11,False,Approved,12.01
3988,111,2902,2017-06-17,False,Approved,1228.07
3989,177,660,2017-12-18,True,Approved,1228.07
3990,2,2745,2017-01-31,False,Approved,2091.47
3991,70,787,2017-09-10,True,Approved,441.49
3992,26,3172,2017-11-05,False,Approved,1403.5
3993,80,1909,2017-08-15,True,Approved,358.39
3994,139,1328,2017-05-11,False,Approved,1577.53
3995,127,667,2017-08-08,False,Approved,1469.44
3996,154,1622,2017-10-13,True,Approved,1362.99
3997,144,638,2017-05-10,True,Approved,1977.36
3998,108,3277,2017-11-23,True,Approved,363.01
3999,32,3086,2017-04-21,True,Approved,2083.94
4000,143,2314,2017-11-12,True,Approved,1289.85
4001,157,1916,2017-07-08,False,Approved,1231.15
4002,11,3224,2017-01-07,False,Approved,574.64
4003,2,2893,2017-11-01,False,Approved,2091.47
4004,183,485,2017-08-19,True,Approved,416.98
4005,56,937,2017-02-19,True,Approved,183.86
4006,17,2402,2017-01-29,True,Approved,1311.44
4007,22,1717,2017-03-06,False,Approved,1469.44
4008,45,590,2017-09-16,True,Approved,1635.3
4009,5,1070,2017-12-30,False,Approved,1765.3
4010,153,1074,2017-12-14,False,Approved,1240.31
4011,12,1253,2017-05-26,True,Approved,71.16
4012,78,1332,2017-01-11,False,Approved,945.04
4013,115,6,2017-09-16,False,Approved,230.91
4014,29,1755,2017-03-28,True,Approved,1415.01
4015,133,3451,2017-11-19,True,Approved,1793.43
4016,142,270,2017-11-04,True,Approved,575.27
4017,168,471,2017-07-31,False,Approved,1227.34
4018,198,1713,2017-10-30,True,Approved,1810.0
4019,29,1162,2017-08-16,False,Approved,1415.01
4020,101,1276,2017-05-06,False,Approved,1386.84
4021,61,817,2017-11-06,False,Approved,958.74
4022,38,827,2017-06-07,False,Approved,235.63
4023,26,2775,2017-11-23,True,Approved,1403.5
4024,128,1227,2017-10-26,False,Approved,1148.64
4025,0,3264,2017-05-05,True,Approved,1880.4
4026,58,343,2017-02-15,False,Approved,175.89
4027,2,1402,2017-10-10,False,Approved,2091.47
4028,35,2984,2017-04-13,False,Approved,1894.19
4029,41,1746,2017-05-17,True,Approved,1635.3
4030,112,2426,2017-08-23,False,Approved,1842.92
4031,121,694,2017-12-23,True,Approved,688.63
4032,22,1584,2017-01-05,True,Approved,1469.44
4033,101,2836,2017-05-31,True,Approved,1386.84
4034,63,1579,2017-11-20,False,Approved,1071.23
4035,127,629,2017-02-06,False,Approved,1469.44
4036,16,1658,2017-03-25,False,Approved,1555.58
4037,128,3432,2017-05-21,False,Approved,1148.64
4038,109,1068,2017-04-23,False,Approved,202.62
4039,59,2662,2017-06-25,False,Approved,1073.07
4040,121,1887,2017-02-17,True,Approved,688.63
4041,79,2125,2017-12-17,True,Approved,71.16
4042,131,2574,2017-12-03,True,Approved,1703.52
4043,17,3362,2017-01-11,False,Approved,1311.44
4044,162,2350,2017-04-11,,Approved,1280.28
4045,166,522,2017-03-18,True,Approved,590.26
4046,198,1727,2017-02-06,True,Approved,1810.0
4047,1,103,2017-11-11,,Approved,71.49
4048,137,3430,2017-09-13,False,Approved,1762.96
4049,83,2272,2017-08-06,False,Approved,1775.81
4050,152,3087,2017-03-21,False,Approved,2083.94
4051,22,1522,2017-06-19,,Approved,1469.44
